key,opp_abbr,wy,p_id,isHome,careerStarts,careerGamesPlayedIn,isRookie,age,pastSeasonStarts,pastSeasonGamesPlayedIn,pastSeasonPasserRating,pastSeason4thComebacks,pastSeasonGameWinningDrives,pastSeasonAwards
RAV-199812060oti,OTI,14 | 1998,HarbJi00,0,111,142,0,35,11,12,86.2,0,0,0
RAI-199812060rai,MIA,14 | 1998,HollDo00,1,2,20,0,31,0,0,0.0,0,0,0
MIA-199812060rai,RAI,14 | 1998,MariDa00,0,213,215,0,37,16,16,80.7,1,3,0
MIN-199812060min,CHI,14 | 1998,CunnRa00,1,110,128,0,35,3,6,71.3,0,0,0
CHI-199812060min,MIN,14 | 1998,StenSt00,0,0,4,0,27,0,3,31.0,0,0,0
TAM-199812070tam,GNB,14 | 1998,DilfTr00,1,50,53,0,26,16,16,82.8,3,3,1
GNB-199812070tam,TAM,14 | 1998,FavrBr00,0,93,97,0,29,16,16,92.6,0,0,2
BUF-199812130buf,RAI,15 | 1998,FlutDo00,1,14,22,0,36,0,0,0.0,0,0,0
RAI-199812130buf,BUF,15 | 1998,WilsWa00,0,66,120,0,39,0,7,72.5,0,0,0
CAR-199812130car,WAS,15 | 1998,BeueSt00,1,53,91,0,33,3,7,83.6,1,1,0
WAS-199812130car,CAR,15 | 1998,GreeTr00,0,0,1,0,28,0,1,39.6,0,0,0
CLT-199812130clt,CIN,15 | 1998,MannPe00,1,0,0,1,22,0,0,0.0,0,0,0
CIN-199812130clt,CLT,15 | 1998,BlakJe00,0,52,56,0,28,11,11,77.6,1,1,0
GNB-199812130gnb,CHI,15 | 1998,FavrBr00,1,93,97,0,29,16,16,92.6,0,0,2
CHI-199812130gnb,GNB,15 | 1998,StenSt00,0,0,4,0,27,0,3,31.0,0,0,0
JAX-199812130jax,OTI,15 | 1998,QuinJo00,1,0,0,1,23,0,0,0.0,0,0,0
OTI-199812130jax,JAX,15 | 1998,McNaSt00,0,22,29,0,25,16,16,70.4,1,1,0
NOR-199812130nor,ATL,15 | 1998,TollBi00,1,36,62,0,32,1,9,83.2,0,0,0
ATL-199812130nor,NOR,15 | 1998,ChanCh00,0,84,104,0,33,14,14,95.1,1,3,1
NYG-199812130nyg,DEN,15 | 1998,GrahKe00,1,18,46,0,30,6,8,65.9,2,2,0
DEN-199812130nyg,NYG,15 | 1998,ElwaJo00,0,219,221,0,38,16,16,87.5,0,2,1
PHI-199812130phi,CRD,15 | 1998,DetmKo00,1,0,0,1,25,0,0,0.0,0,0,0
CRD-199812130phi,PHI,15 | 1998,PlumJa00,0,9,10,0,24,9,10,73.1,2,2,0
RAM-199812130ram,NWE,15 | 1998,BonoSt00,1,40,80,0,36,0,2,56.2,0,0,0
NWE-199812130ram,RAM,15 | 1998,BledDr00,0,75,76,0,26,16,16,87.7,0,1,1
TAM-199812130tam,PIT,15 | 1998,DilfTr00,1,50,53,0,26,16,16,82.8,3,3,1
PIT-199812130tam,TAM,15 | 1998,StewKo00,0,20,42,0,26,16,16,75.2,4,5,0
SEA-199812130sea,SDG,15 | 1998,KitnJo00,1,1,3,0,26,1,3,82.7,1,1,0
SDG-199812130sea,SEA,15 | 1998,WhelCr00,0,7,9,0,27,7,9,58.3,0,0,0
KAN-199812130kan,DAL,15 | 1998,GannRi00,1,48,71,0,33,6,9,79.8,1,1,0
DAL-199812130kan,KAN,15 | 1998,AikmTr00,0,129,129,0,32,16,16,78.0,3,3,0
RAV-199812130rav,MIN,15 | 1998,HarbJi00,1,111,142,0,35,11,12,86.2,0,0,0
MIN-199812130rav,RAV,15 | 1998,CunnRa00,0,110,128,0,35,3,6,71.3,0,0,0
MIA-199812130mia,NYJ,15 | 1998,MariDa00,1,213,215,0,37,16,16,80.7,1,3,0
NYJ-199812130mia,MIA,15 | 1998,TestVi00,0,132,142,0,35,13,13,75.9,1,1,0
SFO-199812140sfo,DET,15 | 1998,YounSt00,1,125,151,0,37,15,15,104.7,1,1,1
DET-199812140sfo,SFO,15 | 1998,ReicFr00,0,18,112,0,37,0,6,21.7,0,0,0
BUF-199812190buf,NYJ,16 | 1998,FlutDo00,1,14,22,0,36,0,0,0.0,0,0,0
NYJ-199812190buf,BUF,16 | 1998,TestVi00,0,132,142,0,35,13,13,75.9,1,1,0
WAS-199812190was,TAM,16 | 1998,GreeTr00,1,0,1,0,28,0,1,39.6,0,0,0
TAM-199812190was,WAS,16 | 1998,DilfTr00,0,50,53,0,26,16,16,82.8,3,3,1
CAR-199812200car,RAM,16 | 1998,BeueSt00,1,53,91,0,33,3,7,83.6,1,1,0
RAM-199812200car,CAR,16 | 1998,BonoSt00,0,40,80,0,36,0,2,56.2,0,0,0
CHI-199812200chi,RAV,16 | 1998,StenSt00,1,0,4,0,27,0,3,31.0,0,0,0
RAV-199812200chi,CHI,16 | 1998,HarbJi00,0,111,142,0,35,11,12,86.2,0,0,0
GNB-199812200gnb,OTI,16 | 1998,FavrBr00,1,93,97,0,29,16,16,92.6,0,0,2
OTI-199812200gnb,GNB,16 | 1998,McNaSt00,0,22,29,0,25,16,16,70.4,1,1,0
NWE-199812200nwe,SFO,16 | 1998,ZolaSc00,1,5,48,0,31,0,4,128.2,0,0,0
SFO-199812200nwe,NWE,16 | 1998,YounSt00,0,125,151,0,37,15,15,104.7,1,1,1
NYG-199812200nyg,KAN,16 | 1998,GrahKe00,1,18,46,0,30,6,8,65.9,2,2,0
KAN-199812200nyg,NYG,16 | 1998,GrbaEl00,0,19,52,0,28,10,10,79.1,2,3,0
PIT-199812200pit,CIN,16 | 1998,StewKo00,1,20,42,0,26,16,16,75.2,4,5,0
CIN-199812200pit,PIT,16 | 1998,BlakJe00,0,52,56,0,28,11,11,77.6,1,1,0
SDG-199812200sdg,RAI,16 | 1998,WhelCr00,1,7,9,0,27,7,9,58.3,0,0,0
RAI-199812200sdg,SDG,16 | 1998,WilsWa00,0,66,120,0,39,0,7,72.5,0,0,0
SEA-199812200sea,CLT,16 | 1998,KitnJo00,1,1,3,0,26,1,3,82.7,1,1,0
CLT-199812200sea,SEA,16 | 1998,MannPe00,0,0,0,1,22,0,0,0.0,0,0,0
CRD-199812200crd,NOR,16 | 1998,PlumJa00,1,9,10,0,24,9,10,73.1,2,2,0
NOR-199812200crd,CRD,16 | 1998,CollKe00,0,38,41,0,26,13,13,55.7,0,0,0
DAL-199812200dal,PHI,16 | 1998,AikmTr00,1,129,129,0,32,16,16,78.0,3,3,0
PHI-199812200dal,DAL,16 | 1998,DetmKo00,0,0,0,1,25,0,0,0.0,0,0,0
DET-199812200det,ATL,16 | 1998,ReicFr00,1,18,112,0,37,0,6,21.7,0,0,0
ATL-199812200det,DET,16 | 1998,ChanCh00,0,84,104,0,33,14,14,95.1,1,3,1
MIN-199812200min,JAX,16 | 1998,CunnRa00,1,110,128,0,35,3,6,71.3,0,0,0
JAX-199812200min,MIN,16 | 1998,QuinJo00,0,0,0,1,23,0,0,0.0,0,0,0
MIA-199812210mia,DEN,16 | 1998,MariDa00,1,213,215,0,37,16,16,80.7,1,3,0
DEN-199812210mia,MIA,16 | 1998,ElwaJo00,0,219,221,0,38,16,16,87.5,0,2,1
OTI-199812260oti,MIN,17 | 1998,McNaSt00,1,22,29,0,25,16,16,70.4,1,1,0
MIN-199812260oti,OTI,17 | 1998,CunnRa00,0,110,128,0,35,3,6,71.3,0,0,0
RAI-199812260rai,KAN,17 | 1998,WilsWa00,1,66,120,0,39,0,7,72.5,0,0,0
KAN-199812260rai,RAI,17 | 1998,GrbaEl00,0,19,52,0,28,10,10,79.1,2,3,0
ATL-199812270atl,MIA,17 | 1998,DebeSt00,1,139,198,0,44,0,0,0.0,0,0,0
MIA-199812270atl,ATL,17 | 1998,MariDa00,0,213,215,0,37,16,16,80.7,1,3,0
CHI-199812270chi,GNB,17 | 1998,StenSt00,1,0,4,0,27,0,3,31.0,0,0,0
GNB-199812270chi,CHI,17 | 1998,FavrBr00,0,93,97,0,29,16,16,92.6,0,0,2
CIN-199812270cin,TAM,17 | 1998,KresEr00,1,0,0,1,25,0,0,0.0,0,0,0
TAM-199812270cin,CIN,17 | 1998,DilfTr00,0,50,53,0,26,16,16,82.8,3,3,1
CLT-199812270clt,CAR,17 | 1998,MannPe00,1,0,0,1,22,0,0,0.0,0,0,0
CAR-199812270clt,CLT,17 | 1998,BeueSt00,0,53,91,0,33,3,7,83.6,1,1,0
NOR-199812270nor,BUF,17 | 1998,TollBi00,1,36,62,0,32,1,9,83.2,0,0,0
BUF-199812270nor,NOR,17 | 1998,JohnRo00,0,1,6,0,25,1,5,111.9,1,1,0
NYJ-199812270nyj,NWE,17 | 1998,TestVi00,1,132,142,0,35,13,13,75.9,1,1,0
NWE-199812270nyj,NYJ,17 | 1998,ZolaSc00,0,5,48,0,31,0,4,128.2,0,0,0
RAV-199812270rav,DET,17 | 1998,HarbJi00,1,111,142,0,35,11,12,86.2,0,0,0
DET-199812270rav,RAV,17 | 1998,ReicFr00,0,18,112,0,37,0,6,21.7,0,0,0
PHI-199812270phi,NYG,17 | 1998,DetmKo00,1,0,0,1,25,0,0,0.0,0,0,0
NYG-199812270phi,PHI,17 | 1998,GrahKe00,0,18,46,0,30,6,8,65.9,2,2,0
SFO-199812270sfo,RAM,17 | 1998,YounSt00,1,125,151,0,37,15,15,104.7,1,1,1
RAM-199812270sfo,SFO,17 | 1998,BonoSt00,0,40,80,0,36,0,2,56.2,0,0,0
CRD-199812270crd,SDG,17 | 1998,PlumJa00,1,9,10,0,24,9,10,73.1,2,2,0
SDG-199812270crd,CRD,17 | 1998,WhelCr00,0,7,9,0,27,7,9,58.3,0,0,0
DEN-199812270den,SEA,17 | 1998,ElwaJo00,1,219,221,0,38,16,16,87.5,0,2,1
SEA-199812270den,DEN,17 | 1998,KitnJo00,0,1,3,0,26,1,3,82.7,1,1,0
DAL-199812270dal,WAS,17 | 1998,AikmTr00,1,129,129,0,32,16,16,78.0,3,3,0
WAS-199812270dal,DAL,17 | 1998,GreeTr00,0,0,1,0,28,0,1,39.6,0,0,0
JAX-199812280jax,PIT,17 | 1998,QuinJo00,1,0,0,1,23,0,0,0.0,0,0,0
PIT-199812280jax,JAX,17 | 1998,StewKo00,0,20,42,0,26,16,16,75.2,4,5,0
MIA-199901020mia,BUF,18 | 1998,MariDa00,1,213,215,0,37,16,16,80.7,1,3,0
BUF-199901020mia,MIA,18 | 1998,FlutDo00,0,14,22,0,36,0,0,0.0,0,0,0
DAL-199901020dal,CRD,18 | 1998,AikmTr00,1,129,129,0,32,16,16,78.0,3,3,0
CRD-199901020dal,DAL,18 | 1998,PlumJa00,0,9,10,0,24,9,10,73.1,2,2,0
JAX-199901030jax,NWE,18 | 1998,BrunMa00,1,40,45,0,28,14,14,91.2,1,1,1
NWE-199901030jax,JAX,18 | 1998,ZolaSc00,0,5,48,0,31,0,4,128.2,0,0,0
SFO-199901030sfo,GNB,18 | 1998,YounSt00,1,125,151,0,37,15,15,104.7,1,1,1
GNB-199901030sfo,SFO,18 | 1998,FavrBr00,0,93,97,0,29,16,16,92.6,0,0,2
ATL-199901090atl,SFO,19 | 1998,ChanCh00,1,84,104,0,33,14,14,95.1,1,3,1
SFO-199901090atl,ATL,19 | 1998,YounSt00,0,125,151,0,37,15,15,104.7,1,1,1
DEN-199901090den,MIA,19 | 1998,ElwaJo00,1,219,221,0,38,16,16,87.5,0,2,1
MIA-199901090den,DEN,19 | 1998,MariDa00,0,213,215,0,37,16,16,80.7,1,3,0
NYJ-199901100nyj,JAX,19 | 1998,TestVi00,1,132,142,0,35,13,13,75.9,1,1,0
JAX-199901100nyj,NYJ,19 | 1998,BrunMa00,0,40,45,0,28,14,14,91.2,1,1,1
MIN-199901100min,CRD,19 | 1998,CunnRa00,1,110,128,0,35,3,6,71.3,0,0,0
CRD-199901100min,MIN,19 | 1998,PlumJa00,0,9,10,0,24,9,10,73.1,2,2,0
MIN-199901170min,ATL,20 | 1998,CunnRa00,1,110,128,0,35,3,6,71.3,0,0,0
ATL-199901170min,MIN,20 | 1998,ChanCh00,0,84,104,0,33,14,14,95.1,1,3,1
DEN-199901170den,NYJ,20 | 1998,ElwaJo00,1,219,221,0,38,16,16,87.5,0,2,1
NYJ-199901170den,DEN,20 | 1998,TestVi00,0,132,142,0,35,13,13,75.9,1,1,0
WAS-199909120was,DAL,1 | 1999,JohnBr00,1,23,38,0,31,2,4,89.0,0,1,0
DAL-199909120was,WAS,1 | 1999,AikmTr00,0,140,140,0,33,11,11,88.5,0,0,0
CHI-199909120chi,KAN,1 | 1999,MattSh00,1,0,2,0,29,0,0,0.0,0,0,0
KAN-199909120chi,CHI,1 | 1999,GrbaEl00,0,25,60,0,29,6,8,53.1,0,1,0
CLT-199909120clt,BUF,1 | 1999,MannPe00,1,16,16,0,23,16,16,71.2,1,1,0
BUF-199909120clt,CLT,1 | 1999,FlutDo00,0,24,35,0,37,10,13,87.4,2,2,1
GNB-199909120gnb,RAI,1 | 1999,FavrBr00,1,109,113,0,30,16,16,87.8,1,2,0
RAI-199909120gnb,GNB,1 | 1999,GannRi00,0,58,83,0,34,10,12,80.1,1,1,0
NOR-199909120nor,CAR,1 | 1999,HobeBi00,1,10,20,0,28,1,1,87.2,0,0,0
CAR-199909120nor,NOR,1 | 1999,BeueSt00,0,65,103,0,34,12,12,88.2,1,1,0
NYJ-199909120nyj,NWE,1 | 1999,TestVi00,1,145,156,0,36,13,14,101.6,3,3,1
NWE-199909120nyj,NYJ,1 | 1999,BledDr00,0,89,90,0,27,14,14,80.9,3,4,0
RAM-199909120ram,RAV,1 | 1999,WarnKu00,1,0,1,0,28,0,1,47.2,0,0,0
RAV-199909120ram,RAM,1 | 1999,MitcSc00,0,64,86,0,31,2,2,57.2,0,0,0
OTI-199909120oti,CIN,1 | 1999,McNaSt00,1,38,45,0,26,16,16,80.1,1,2,0
CIN-199909120oti,OTI,1 | 1999,BlakJe00,0,54,64,0,29,2,8,78.2,1,1,0
PHI-199909120phi,CRD,1 | 1999,PedeDo00,1,0,20,0,31,0,12,100.7,0,0,0
CRD-199909120phi,PHI,1 | 1999,PlumJa00,0,25,26,0,25,16,16,75.0,5,7,0
ATL-199909120atl,MIN,1 | 1999,ChanCh00,1,98,118,0,34,14,14,100.9,2,2,1
MIN-199909120atl,ATL,1 | 1999,CunnRa00,0,124,143,0,36,14,15,106.0,0,1,2
SEA-199909120sea,DET,1 | 1999,KitnJo00,1,6,9,0,27,5,6,72.3,1,1,0
DET-199909120sea,SEA,1 | 1999,BatcCh00,0,12,12,0,25,12,12,83.5,2,2,0
TAM-199909120tam,NYG,1 | 1999,DilfTr00,1,66,69,0,27,16,16,74.0,3,3,0
NYG-199909120tam,TAM,1 | 1999,GrahKe00,0,24,57,0,31,6,11,70.8,1,1,0
JAX-199909120jax,SFO,1 | 1999,BrunMa00,1,53,58,0,29,13,13,89.9,4,4,0
SFO-199909120jax,JAX,1 | 1999,YounSt00,0,140,166,0,38,15,15,101.1,2,3,1
CLE-199909120cle,PIT,1 | 1999,DetmTy00,1,19,44,0,32,1,16,91.1,1,1,0
PIT-199909120cle,CLE,1 | 1999,StewKo00,0,36,58,0,27,16,16,62.9,0,1,0
DEN-199909130den,MIA,1 | 1999,GrieBr00,1,0,1,0,24,0,1,2.8,0,0,0
MIA-199909130den,DEN,1 | 1999,MariDa00,0,229,231,0,38,16,16,80.0,1,1,0
CIN-199909190cin,SDG,2 | 1999,SmitAk00,1,0,0,1,24,0,0,0.0,0,0,0
SDG-199909190cin,CIN,2 | 1999,HarbJi00,0,123,156,0,36,12,14,72.9,1,2,0
MIN-199909190min,RAI,2 | 1999,CunnRa00,1,124,143,0,36,14,15,106.0,0,1,2
RAI-199909190min,MIN,2 | 1999,GannRi00,0,58,83,0,34,10,12,80.1,1,1,0
CAR-199909190car,JAX,2 | 1999,BeueSt00,1,65,103,0,34,12,12,88.2,1,1,0
JAX-199909190car,CAR,2 | 1999,BrunMa00,0,53,58,0,29,13,13,89.9,4,4,0
DET-199909190det,GNB,2 | 1999,BatcCh00,1,12,12,0,25,12,12,83.5,2,2,0
GNB-199909190det,DET,2 | 1999,FavrBr00,0,109,113,0,30,16,16,87.8,1,2,0
MIA-199909190mia,CRD,2 | 1999,MariDa00,1,229,231,0,38,16,16,80.0,1,1,0
CRD-199909190mia,MIA,2 | 1999,PlumJa00,0,25,26,0,25,16,16,75.0,5,7,0
RAV-199909190rav,PIT,2 | 1999,MitcSc00,1,64,86,0,31,2,2,57.2,0,0,0
PIT-199909190rav,RAV,2 | 1999,StewKo00,0,36,58,0,27,16,16,62.9,0,1,0
NWE-199909190nwe,CLT,2 | 1999,BledDr00,1,89,90,0,27,14,14,80.9,3,4,0
CLT-199909190nwe,NWE,2 | 1999,MannPe00,0,16,16,0,23,16,16,71.2,1,1,0
CHI-199909190chi,SEA,2 | 1999,MattSh00,1,0,2,0,29,0,0,0.0,0,0,0
SEA-199909190chi,CHI,2 | 1999,FoleGl00,0,8,18,0,29,3,5,64.9,0,0,0
NYG-199909190nyg,WAS,2 | 1999,GrahKe00,1,24,57,0,31,6,11,70.8,1,1,0
WAS-199909190nyg,NYG,2 | 1999,JohnBr00,0,23,38,0,31,2,4,89.0,0,1,0
PHI-199909190phi,TAM,2 | 1999,PedeDo00,1,0,20,0,31,0,12,100.7,0,0,0
TAM-199909190phi,PHI,2 | 1999,DilfTr00,0,66,69,0,27,16,16,74.0,3,3,0
SFO-199909190sfo,NOR,2 | 1999,YounSt00,1,140,166,0,38,15,15,101.1,2,3,1
NOR-199909190sfo,SFO,2 | 1999,HobeBi00,0,10,20,0,28,1,1,87.2,0,0,0
OTI-199909190oti,CLE,2 | 1999,ODonNe00,1,92,100,0,33,11,13,90.2,1,1,0
CLE-199909190oti,OTI,2 | 1999,CoucTi00,0,0,0,1,22,0,0,0.0,0,0,0
KAN-199909190kan,DEN,2 | 1999,GrbaEl00,1,25,60,0,29,6,8,53.1,0,1,0
DEN-199909190kan,KAN,2 | 1999,GrieBr00,0,0,1,0,24,0,1,2.8,0,0,0
BUF-199909190buf,NYJ,2 | 1999,FlutDo00,1,24,35,0,37,10,13,87.4,2,2,1
NYJ-199909190buf,BUF,2 | 1999,MireRi00,0,54,62,0,29,0,0,0.0,0,0,0
DAL-199909200dal,ATL,2 | 1999,AikmTr00,1,140,140,0,33,11,11,88.5,0,0,0
ATL-199909200dal,DAL,2 | 1999,KaneDa00,0,20,30,0,26,10,10,67.3,0,0,0
CAR-199909260car,CIN,3 | 1999,BeueSt00,1,65,103,0,34,12,12,88.2,1,1,0
CIN-199909260car,CAR,3 | 1999,BlakJe00,0,54,64,0,29,2,8,78.2,1,1,0
RAM-199909260ram,ATL,3 | 1999,WarnKu00,1,0,1,0,28,0,1,47.2,0,0,0
ATL-199909260ram,RAM,3 | 1999,GrazTo00,0,2,7,0,26,1,4,42.4,0,0,0
BUF-199909260buf,PHI,3 | 1999,FlutDo00,1,24,35,0,37,10,13,87.4,2,2,1
PHI-199909260buf,BUF,3 | 1999,PedeDo00,0,0,20,0,31,0,12,100.7,0,0,0
KAN-199909260kan,DET,3 | 1999,GrbaEl00,1,25,60,0,29,6,8,53.1,0,1,0
DET-199909260kan,KAN,3 | 1999,BatcCh00,0,12,12,0,25,12,12,83.5,2,2,0
PIT-199909260pit,SEA,3 | 1999,TomcMi00,1,68,169,0,37,0,16,83.2,0,0,0
SEA-199909260pit,PIT,3 | 1999,KitnJo00,0,6,9,0,27,5,6,72.3,1,1,0
RAV-199909260rav,CLE,3 | 1999,CaseSt00,1,1,5,0,27,0,0,0.0,0,0,0
CLE-199909260rav,RAV,3 | 1999,CoucTi00,0,0,0,1,22,0,0,0.0,0,0,0
TAM-199909260tam,DEN,3 | 1999,DilfTr00,1,66,69,0,27,16,16,74.0,3,3,0
DEN-199909260tam,TAM,3 | 1999,GrieBr00,0,0,1,0,24,0,1,2.8,0,0,0
NYJ-199909260nyj,WAS,3 | 1999,MireRi00,1,54,62,0,29,0,0,0.0,0,0,0
WAS-199909260nyj,NYJ,3 | 1999,JohnBr00,0,23,38,0,31,2,4,89.0,0,1,0
JAX-199909260jax,OTI,3 | 1999,BrunMa00,1,53,58,0,29,13,13,89.9,4,4,0
OTI-199909260jax,JAX,3 | 1999,ODonNe00,0,92,100,0,33,11,13,90.2,1,1,0
SDG-199909260sdg,CLT,3 | 1999,HarbJi00,1,123,156,0,36,12,14,72.9,1,2,0
CLT-199909260sdg,SDG,3 | 1999,MannPe00,0,16,16,0,23,16,16,71.2,1,1,0
GNB-199909260gnb,MIN,3 | 1999,FavrBr00,1,109,113,0,30,16,16,87.8,1,2,0
MIN-199909260gnb,GNB,3 | 1999,CunnRa00,0,124,143,0,36,14,15,106.0,0,1,2
RAI-199909260rai,CHI,3 | 1999,GannRi00,1,58,83,0,34,10,12,80.1,1,1,0
CHI-199909260rai,RAI,3 | 1999,MattSh00,0,0,2,0,29,0,0,0.0,0,0,0
NWE-199909260nwe,NYG,3 | 1999,BledDr00,1,89,90,0,27,14,14,80.9,3,4,0
NYG-199909260nwe,NWE,3 | 1999,GrahKe00,0,24,57,0,31,6,11,70.8,1,1,0
CRD-199909270crd,SFO,3 | 1999,PlumJa00,1,25,26,0,25,16,16,75.0,5,7,0
SFO-199909270crd,CRD,3 | 1999,YounSt00,0,140,166,0,38,15,15,101.1,2,3,1
CIN-199910030cin,RAM,4 | 1999,BlakJe00,1,54,64,0,29,2,8,78.2,1,1,0
RAM-199910030cin,CIN,4 | 1999,WarnKu00,0,0,1,0,28,0,1,47.2,0,0,0
MIN-199910030min,TAM,4 | 1999,CunnRa00,1,124,143,0,36,14,15,106.0,0,1,2
TAM-199910030min,MIN,4 | 1999,DilfTr00,0,66,69,0,27,16,16,74.0,3,3,0
WAS-199910030was,CAR,4 | 1999,JohnBr00,1,23,38,0,31,2,4,89.0,0,1,0
CAR-199910030was,WAS,4 | 1999,BeueSt00,0,65,103,0,34,12,12,88.2,1,1,0
PIT-199910030pit,JAX,4 | 1999,StewKo00,1,36,58,0,27,16,16,62.9,0,1,0
JAX-199910030pit,PIT,4 | 1999,BrunMa00,0,53,58,0,29,13,13,89.9,4,4,0
ATL-199910030atl,RAV,4 | 1999,KaneDa00,1,20,30,0,26,10,10,67.3,0,0,0
RAV-199910030atl,ATL,4 | 1999,CaseSt00,0,1,5,0,27,0,0,0.0,0,0,0
CHI-199910030chi,NOR,4 | 1999,MattSh00,1,0,2,0,29,0,0,0.0,0,0,0
NOR-199910030chi,CHI,4 | 1999,TollBi00,0,40,69,0,33,4,7,83.1,0,0,0
CLE-199910030cle,NWE,4 | 1999,CoucTi00,1,0,0,1,22,0,0,0.0,0,0,0
NWE-199910030cle,CLE,4 | 1999,BledDr00,0,89,90,0,27,14,14,80.9,3,4,0
NYG-199910030nyg,PHI,4 | 1999,GrahKe00,1,24,57,0,31,6,11,70.8,1,1,0
PHI-199910030nyg,NYG,4 | 1999,PedeDo00,0,0,20,0,31,0,12,100.7,0,0,0
DAL-199910030dal,CRD,4 | 1999,AikmTr00,1,140,140,0,33,11,11,88.5,0,0,0
CRD-199910030dal,DAL,4 | 1999,PlumJa00,0,25,26,0,25,16,16,75.0,5,7,0
DEN-199910030den,NYJ,4 | 1999,GrieBr00,1,0,1,0,24,0,1,2.8,0,0,0
NYJ-199910030den,DEN,4 | 1999,MireRi00,0,54,62,0,29,0,0,0.0,0,0,0
SDG-199910030sdg,KAN,4 | 1999,KramEr00,1,63,77,0,35,8,8,83.1,2,3,0
KAN-199910030sdg,SDG,4 | 1999,GrbaEl00,0,25,60,0,29,6,8,53.1,0,1,0
SFO-199910030sfo,OTI,4 | 1999,GarcJe00,1,0,0,1,29,0,0,0.0,0,0,0
OTI-199910030sfo,SFO,4 | 1999,ODonNe00,0,92,100,0,33,11,13,90.2,1,1,0
SEA-199910030sea,RAI,4 | 1999,KitnJo00,1,6,9,0,27,5,6,72.3,1,1,0
RAI-199910030sea,SEA,4 | 1999,GannRi00,0,58,83,0,34,10,12,80.1,1,1,0
MIA-199910040mia,BUF,4 | 1999,MariDa00,1,229,231,0,38,16,16,80.0,1,1,0
BUF-199910040mia,MIA,4 | 1999,FlutDo00,0,24,35,0,37,10,13,87.4,2,2,1
MIN-199910100min,CHI,5 | 1999,CunnRa00,1,124,143,0,36,14,15,106.0,0,1,2
CHI-199910100min,MIN,5 | 1999,MattSh00,0,0,2,0,29,0,0,0.0,0,0,0
BUF-199910100buf,PIT,5 | 1999,FlutDo00,1,24,35,0,37,10,13,87.4,2,2,1
PIT-199910100buf,BUF,5 | 1999,StewKo00,0,36,58,0,27,16,16,62.9,0,1,0
DET-199910100det,SDG,5 | 1999,BatcCh00,1,12,12,0,25,12,12,83.5,2,2,0
SDG-199910100det,DET,5 | 1999,KramEr00,0,63,77,0,35,8,8,83.1,2,3,0
KAN-199910100kan,NWE,5 | 1999,GrbaEl00,1,25,60,0,29,6,8,53.1,0,1,0
NWE-199910100kan,KAN,5 | 1999,BledDr00,0,89,90,0,27,14,14,80.9,3,4,0
CLE-199910100cle,CIN,5 | 1999,CoucTi00,1,0,0,1,22,0,0,0.0,0,0,0
CIN-199910100cle,CLE,5 | 1999,SmitAk00,0,0,0,1,24,0,0,0.0,0,0,0
RAM-199910100ram,SFO,5 | 1999,WarnKu00,1,0,1,0,28,0,1,47.2,0,0,0
SFO-199910100ram,RAM,5 | 1999,GarcJe00,0,0,0,1,29,0,0,0.0,0,0,0
NOR-199910100nor,ATL,5 | 1999,TollBi00,1,40,69,0,33,4,7,83.1,0,0,0
ATL-199910100nor,NOR,5 | 1999,GrazTo00,0,2,7,0,26,1,4,42.4,0,0,0
PHI-199910100phi,DAL,5 | 1999,PedeDo00,1,0,20,0,31,0,12,100.7,0,0,0
DAL-199910100phi,PHI,5 | 1999,AikmTr00,0,140,140,0,33,11,11,88.5,0,0,0
CRD-199910100crd,NYG,5 | 1999,PlumJa00,1,25,26,0,25,16,16,75.0,5,7,0
NYG-199910100crd,CRD,5 | 1999,CollKe00,0,49,52,0,27,11,11,62.0,0,0,0
CLT-199910100clt,MIA,5 | 1999,MannPe00,1,16,16,0,23,16,16,71.2,1,1,0
MIA-199910100clt,CLT,5 | 1999,MariDa00,0,229,231,0,38,16,16,80.0,1,1,0
OTI-199910100oti,RAV,5 | 1999,ODonNe00,1,92,100,0,33,11,13,90.2,1,1,0
RAV-199910100oti,OTI,5 | 1999,CaseSt00,0,1,5,0,27,0,0,0.0,0,0,0
RAI-199910100rai,DEN,5 | 1999,GannRi00,1,58,83,0,34,10,12,80.1,1,1,0
DEN-199910100rai,RAI,5 | 1999,GrieBr00,0,0,1,0,24,0,1,2.8,0,0,0
GNB-199910100gnb,TAM,5 | 1999,FavrBr00,1,109,113,0,30,16,16,87.8,1,2,0
TAM-199910100gnb,GNB,5 | 1999,DilfTr00,0,66,69,0,27,16,16,74.0,3,3,0
NYJ-199910110nyj,JAX,5 | 1999,MireRi00,1,54,62,0,29,0,0,0.0,0,0,0
JAX-199910110nyj,NYJ,5 | 1999,BrunMa00,0,53,58,0,29,13,13,89.9,4,4,0
CIN-199910170cin,PIT,6 | 1999,SmitAk00,1,0,0,1,24,0,0,0.0,0,0,0
PIT-199910170cin,CIN,6 | 1999,StewKo00,0,36,58,0,27,16,16,62.9,0,1,0
BUF-199910170buf,RAI,6 | 1999,FlutDo00,1,24,35,0,37,10,13,87.4,2,2,1
RAI-199910170buf,BUF,6 | 1999,GannRi00,0,58,83,0,34,10,12,80.1,1,1,0
DET-199910170det,MIN,6 | 1999,FrerGu00,1,46,52,0,28,2,3,45.5,0,0,0
MIN-199910170det,DET,6 | 1999,CunnRa00,0,124,143,0,36,14,15,106.0,0,1,2
