key,opp_abbr,wy,time,surface,roof,stadium,weather,lineHit,simpleVl,month,ouHit,simpleOu
DAL-201811050dal,OTI,9 | 2018,2,1,2,1,Dome,0,-4.5,11,1,40.5|o
OTI-201811050dal,DAL,9 | 2018,2,1,2,1,Dome,0,4.5,11,1,40.5|o
PIT-201811080pit,CAR,10 | 2018,2,0,1,36,40|65|4,1,-3.5,11,1,51.0|o
CAR-201811080pit,PIT,10 | 2018,2,0,1,36,40|65|4,1,3.5,11,1,51.0|o
CIN-201811110cin,NOR,10 | 2018,0,1,1,79,39|65|6,1,6.0,11,1,53.5|o
NOR-201811110cin,CIN,10 | 2018,0,1,1,79,39|65|6,1,-6.0,11,1,53.5|o
CHI-201811110chi,DET,10 | 2018,0,0,1,102,37|65|12,1,-7.5,11,1,44.5|o
DET-201811110chi,CHI,10 | 2018,0,0,1,102,37|65|12,1,7.5,11,1,44.5|o
TAM-201811110tam,WAS,10 | 2018,0,0,1,88,82|65|3,0,-3.5,11,1,51.0|u
WAS-201811110tam,TAM,10 | 2018,0,0,1,88,82|65|3,0,3.5,11,1,51.0|u
OTI-201811110oti,NWE,10 | 2018,0,0,1,74,46|65|4,0,6.5,11,1,47.0|u
NWE-201811110oti,OTI,10 | 2018,0,0,1,74,46|65|4,0,-6.5,11,1,47.0|u
NYJ-201811110nyj,BUF,10 | 2018,0,1,1,65,46|65|10,0,-7.0,11,1,38.0|o
BUF-201811110nyj,NYJ,10 | 2018,0,1,1,65,46|65|10,0,7.0,11,1,38.0|o
KAN-201811110kan,CRD,10 | 2018,0,0,1,7,43|65|5,0,-16.5,11,1,49.5|u
CRD-201811110kan,KAN,10 | 2018,0,0,1,7,43|65|5,0,16.5,11,1,49.5|u
CLT-201811110clt,JAX,10 | 2018,0,1,2,55,Dome,0,-3.0,11,1,48.0|o
JAX-201811110clt,CLT,10 | 2018,0,1,2,55,Dome,0,3.0,11,1,48.0|o
CLE-201811110cle,ATL,10 | 2018,0,0,1,28,36|65|9,0,5.5,11,1,49.5|u
ATL-201811110cle,CLE,10 | 2018,0,0,1,28,36|65|9,0,-5.5,11,1,49.5|u
RAI-201811110rai,SDG,10 | 2018,1,0,1,76,69|65|16,1,10.5,11,1,50.0|u
SDG-201811110rai,RAI,10 | 2018,1,0,1,76,69|65|16,1,-10.5,11,1,50.0|u
RAM-201811110ram,SEA,10 | 2018,1,0,1,53,75|65|1,0,-10.0,11,1,51.0|o
SEA-201811110ram,RAM,10 | 2018,1,0,1,53,75|65|1,0,10.0,11,1,51.0|o
GNB-201811110gnb,MIA,10 | 2018,1,0,1,49,33|65|6,1,-11.0,11,1,48.5|u
MIA-201811110gnb,GNB,10 | 2018,1,0,1,49,33|65|6,1,11.0,11,1,48.5|u
PHI-201811110phi,DAL,10 | 2018,2,0,1,52,38|65|5,0,-7.5,11,1,45.5|o
DAL-201811110phi,PHI,10 | 2018,2,0,1,52,38|65|5,0,7.5,11,1,45.5|o
SFO-201811120sfo,NYG,10 | 2018,2,0,1,50,62|65|0,0,-3.0,11,1,45.0|o
NYG-201811120sfo,SFO,10 | 2018,2,0,1,50,62|65|0,0,3.0,11,1,45.0|o
SEA-201811150sea,GNB,11 | 2018,2,1,1,15,54|65|6,0,-3.0,11,1,49.0|o
GNB-201811150sea,SEA,11 | 2018,2,1,1,15,54|65|6,0,3.0,11,1,49.0|o
ATL-201811180atl,DAL,11 | 2018,0,1,3,63,Dome,0,-3.5,11,1,50.0|u
DAL-201811180atl,ATL,11 | 2018,0,1,3,63,Dome,0,3.5,11,1,50.0|u
WAS-201811180was,HTX,11 | 2018,0,0,1,27,48|65|6,0,3.0,11,1,40.5|o
HTX-201811180was,WAS,11 | 2018,0,0,1,27,48|65|6,0,-3.0,11,1,40.5|o
RAV-201811180rav,CIN,11 | 2018,0,0,1,57,48|65|8,0,-6.5,11,1,44.0|o
CIN-201811180rav,RAV,11 | 2018,0,0,1,57,48|65|8,0,6.5,11,1,44.0|o
NYG-201811180nyg,TAM,11 | 2018,0,1,1,65,42|65|1,0,-3.0,11,1,53.5|o
TAM-201811180nyg,NYG,11 | 2018,0,1,1,65,42|65|1,0,3.0,11,1,53.5|o
JAX-201811180jax,PIT,11 | 2018,0,0,1,111,73|65|8,0,4.0,11,1,47.0|u
PIT-201811180jax,JAX,11 | 2018,0,0,1,111,73|65|8,0,-4.0,11,1,47.0|u
DET-201811180det,CAR,11 | 2018,0,1,0,29,Dome,0,4.0,11,1,48.0|u
CAR-201811180det,DET,11 | 2018,0,1,0,29,Dome,0,-4.0,11,1,48.0|u
CLT-201811180clt,OTI,11 | 2018,0,1,2,55,Dome,1,-1.0,11,1,50.0|u
OTI-201811180clt,CLT,11 | 2018,0,1,2,55,Dome,1,1.0,11,1,50.0|u
SDG-201811180sdg,DEN,11 | 2018,1,0,1,106,69|65|4,0,-7.5,11,1,46.5|u
DEN-201811180sdg,SDG,11 | 2018,1,0,1,106,69|65|4,0,7.5,11,1,46.5|u
CRD-201811180crd,RAI,11 | 2018,1,0,2,105,Dome,0,-4.5,11,1,41.0|o
RAI-201811180crd,CRD,11 | 2018,1,0,2,105,Dome,0,4.5,11,1,41.0|o
NOR-201811180nor,PHI,11 | 2018,1,1,0,64,Dome,1,-7.0,11,1,56.5|u
PHI-201811180nor,NOR,11 | 2018,1,1,0,64,Dome,1,7.0,11,1,56.5|u
CHI-201811180chi,MIN,11 | 2018,2,0,1,102,33|65|6,1,-2.5,11,1,44.0|o
MIN-201811180chi,CHI,11 | 2018,2,0,1,102,33|65|6,1,2.5,11,1,44.0|o
RAM-201811190ram,KAN,11 | 2018,2,0,1,53,65|65|0,0,-3.0,11,1,63.5|o
KAN-201811190ram,RAM,11 | 2018,2,0,1,53,65|65|0,0,3.0,11,1,63.5|o
DET-201811220det,CHI,12 | 2018,0,1,0,29,Dome,1,3.0,11,1,43.0|u
CHI-201811220det,DET,12 | 2018,0,1,0,29,Dome,1,-3.0,11,1,43.0|u
DAL-201811220dal,WAS,12 | 2018,1,1,2,1,Dome,1,-7.0,11,1,40.0|o
WAS-201811220dal,DAL,12 | 2018,1,1,2,1,Dome,1,7.0,11,1,40.0|o
NOR-201811220nor,ATL,12 | 2018,2,1,0,64,Dome,1,-11.5,11,1,61.5|u
ATL-201811220nor,NOR,12 | 2018,2,1,0,64,Dome,1,11.5,11,1,61.5|u
TAM-201811250tam,SFO,12 | 2018,0,0,1,88,77|65|7,1,-1.5,11,1,54.5|u
SFO-201811250tam,TAM,12 | 2018,0,0,1,88,77|65|7,1,1.5,11,1,54.5|u
RAV-201811250rav,RAI,12 | 2018,0,0,1,57,60|65|7,1,-13.0,11,1,42.0|o
RAI-201811250rav,RAV,12 | 2018,0,0,1,57,60|65|7,1,13.0,11,1,42.0|o
PHI-201811250phi,NYG,12 | 2018,0,0,1,52,56|65|10,0,-4.5,11,1,49.0|u
NYG-201811250phi,PHI,12 | 2018,0,0,1,52,56|65|10,0,4.5,11,1,49.0|u
NYJ-201811250nyj,NWE,12 | 2018,0,1,1,65,54|65|8,1,13.0,11,1,46.5|u
NWE-201811250nyj,NYJ,12 | 2018,0,1,1,65,54|65|8,1,-13.0,11,1,46.5|u
CIN-201811250cin,CLE,12 | 2018,0,1,1,79,44|65|4,1,1.0,11,1,46.5|o
CLE-201811250cin,CIN,12 | 2018,0,1,1,79,44|65|4,1,-1.0,11,1,46.5|o
CAR-201811250car,SEA,12 | 2018,0,0,1,10,57|65|1,0,-3.0,11,1,46.5|o
SEA-201811250car,CAR,12 | 2018,0,0,1,10,57|65|1,0,3.0,11,1,46.5|o
BUF-201811250buf,JAX,12 | 2018,0,0,1,72,44|65|12,0,3.0,11,1,36.5|o
JAX-201811250buf,BUF,12 | 2018,0,0,1,72,44|65|12,0,-3.0,11,1,36.5|o
SDG-201811250sdg,CRD,12 | 2018,1,0,1,106,74|65|3,1,-14.0,11,1,43.0|o
CRD-201811250sdg,SDG,12 | 2018,1,0,1,106,74|65|3,1,14.0,11,1,43.0|o
DEN-201811250den,PIT,12 | 2018,1,0,1,103,41|65|7,0,3.0,11,1,47.5|u
PIT-201811250den,DEN,12 | 2018,1,0,1,103,41|65|7,0,-3.0,11,1,47.5|u
CLT-201811250clt,MIA,12 | 2018,1,1,2,55,Dome,0,-9.0,11,1,52.5|u
MIA-201811250clt,CLT,12 | 2018,1,1,2,55,Dome,0,9.0,11,1,52.5|u
MIN-201811250min,GNB,12 | 2018,2,1,0,120,Dome,1,-3.5,11,1,48.0|u
GNB-201811250min,MIN,12 | 2018,2,1,0,120,Dome,1,3.5,11,1,48.0|u
HTX-201811260htx,OTI,12 | 2018,2,1,2,70,Dome,1,-3.5,11,1,42.5|o
OTI-201811260htx,HTX,12 | 2018,2,1,2,70,Dome,1,3.5,11,1,42.5|o
DAL-201811290dal,NOR,13 | 2018,2,1,2,1,Dome,0,7.5,11,1,51.5|u
NOR-201811290dal,DAL,13 | 2018,2,1,2,1,Dome,0,-7.5,11,1,51.5|u
CIN-201812020cin,DEN,13 | 2018,0,1,1,79,63|65|12,1,4.0,12,1,45.0|u
DEN-201812020cin,CIN,13 | 2018,0,1,1,79,63|65|12,1,-4.0,12,1,45.0|u
ATL-201812020atl,RAV,13 | 2018,0,1,3,63,Dome,0,-2.5,12,1,46.5|u
RAV-201812020atl,ATL,13 | 2018,0,1,3,63,Dome,0,2.5,12,1,46.5|u
TAM-201812020tam,CAR,13 | 2018,0,0,1,88,81|65|15,0,3.5,12,1,52.0|u
CAR-201812020tam,TAM,13 | 2018,0,0,1,88,81|65|15,0,-3.5,12,1,52.0|u
NYG-201812020nyg,CHI,13 | 2018,0,1,1,65,52|65|3,0,4.0,12,1,44.0|o
CHI-201812020nyg,NYG,13 | 2018,0,1,1,65,52|65|3,0,-4.0,12,1,44.0|o
MIA-201812020mia,BUF,13 | 2018,0,0,1,35,86|65|15,1,-3.5,12,1,40.0|u
BUF-201812020mia,MIA,13 | 2018,0,0,1,35,86|65|15,1,3.5,12,1,40.0|u
JAX-201812020jax,CLT,13 | 2018,0,0,1,111,78|65|13,0,4.0,12,1,45.5|u
CLT-201812020jax,JAX,13 | 2018,0,0,1,111,78|65|13,0,-4.0,12,1,45.5|u
HTX-201812020htx,CLE,13 | 2018,0,1,2,70,Dome,1,-5.0,12,1,47.5|u
CLE-201812020htx,HTX,13 | 2018,0,1,2,70,Dome,1,5.0,12,1,47.5|u
GNB-201812020gnb,CRD,13 | 2018,0,0,1,49,34|65|20,0,-13.5,12,1,41.0|u
CRD-201812020gnb,GNB,13 | 2018,0,0,1,49,34|65|20,0,13.5,12,1,41.0|u
DET-201812020det,RAM,13 | 2018,0,1,0,29,Dome,1,10.5,12,1,54.0|u
RAM-201812020det,DET,13 | 2018,0,1,0,29,Dome,1,-10.5,12,1,54.0|u
RAI-201812020rai,KAN,13 | 2018,1,0,1,76,57|65|6,0,14.0,12,1,53.5|o
KAN-201812020rai,RAI,13 | 2018,1,0,1,76,57|65|6,0,-14.0,12,1,53.5|o
OTI-201812020oti,NYJ,13 | 2018,1,0,1,74,70|65|13,0,-10.5,12,1,40.5|o
NYJ-201812020oti,OTI,13 | 2018,1,0,1,74,70|65|13,0,10.5,12,1,40.5|o
SEA-201812020sea,SFO,13 | 2018,1,1,1,15,45|65|2,1,-10.0,12,1,45.5|o
SFO-201812020sea,SEA,13 | 2018,1,1,1,15,45|65|2,1,10.0,12,1,45.5|o
NWE-201812020nwe,MIN,13 | 2018,1,1,1,34,53|65|6,1,-6.0,12,1,49.5|u
MIN-201812020nwe,NWE,13 | 2018,1,1,1,34,53|65|6,1,6.0,12,1,49.5|u
PIT-201812020pit,SDG,13 | 2018,2,0,1,36,57|65|8,0,-3.0,12,1,52.5|o
SDG-201812020pit,PIT,13 | 2018,2,0,1,36,57|65|8,0,3.0,12,1,52.5|o
PHI-201812030phi,WAS,13 | 2018,2,0,1,52,36|65|15,1,-5.5,12,1,45.0|u
WAS-201812030phi,PHI,13 | 2018,2,0,1,52,36|65|15,1,5.5,12,1,45.0|u
OTI-201812060oti,JAX,14 | 2018,2,0,1,74,44|65|5,1,-5.5,12,1,37.5|o
JAX-201812060oti,OTI,14 | 2018,2,0,1,74,44|65|5,1,5.5,12,1,37.5|o
BUF-201812090buf,NYJ,14 | 2018,0,0,1,72,31|65|12,0,-4.5,12,1,37.0|o
NYJ-201812090buf,BUF,14 | 2018,0,0,1,72,31|65|12,0,4.5,12,1,37.0|o
WAS-201812090was,NYG,14 | 2018,0,0,1,27,33|65|6,1,3.0,12,1,40.5|o
NYG-201812090was,WAS,14 | 2018,0,0,1,27,33|65|6,1,-3.0,12,1,40.5|o
TAM-201812090tam,NOR,14 | 2018,0,0,1,88,71|65|7,1,10.0,12,1,54.0|u
NOR-201812090tam,TAM,14 | 2018,0,0,1,88,71|65|7,1,-10.0,12,1,54.0|u
MIA-201812090mia,NWE,14 | 2018,0,0,1,35,82|65|13,0,9.5,12,1,49.5|o
NWE-201812090mia,MIA,14 | 2018,0,0,1,35,82|65|13,0,-9.5,12,1,49.5|o
KAN-201812090kan,RAV,14 | 2018,0,0,1,7,27|65|0,0,-6.5,12,1,48.5|o
RAV-201812090kan,KAN,14 | 2018,0,0,1,7,27|65|0,0,6.5,12,1,48.5|o
HTX-201812090htx,CLT,14 | 2018,0,1,2,70,Dome,0,-4.0,12,1,49.0|u
CLT-201812090htx,HTX,14 | 2018,0,1,2,70,Dome,0,4.0,12,1,49.0|u
GNB-201812090gnb,ATL,14 | 2018,0,0,1,49,25|65|10,1,-4.0,12,1,50.5|o
ATL-201812090gnb,GNB,14 | 2018,0,0,1,49,25|65|10,1,4.0,12,1,50.5|o
CLE-201812090cle,CAR,14 | 2018,0,0,1,28,28|65|4,0,1.0,12,1,47.5|u
CAR-201812090cle,CLE,14 | 2018,0,0,1,28,28|65|4,0,-1.0,12,1,47.5|u
SFO-201812090sfo,DEN,14 | 2018,1,0,1,50,54|65|3,0,3.0,12,1,45.5|u
DEN-201812090sfo,SFO,14 | 2018,1,0,1,50,54|65|3,0,-3.0,12,1,45.5|u
SDG-201812090sdg,CIN,14 | 2018,1,0,1,106,Dome,0,-17.0,12,1,48.5|u
CIN-201812090sdg,SDG,14 | 2018,1,0,1,106,Dome,0,17.0,12,1,48.5|u
RAI-201812090rai,PIT,14 | 2018,1,0,1,76,55|65|8,0,10.5,12,1,51.0|u
PIT-201812090rai,RAI,14 | 2018,1,0,1,76,55|65|8,0,-10.5,12,1,51.0|u
DAL-201812090dal,PHI,14 | 2018,1,1,2,1,Dome,1,-3.5,12,1,45.5|o
PHI-201812090dal,DAL,14 | 2018,1,1,2,1,Dome,1,3.5,12,1,45.5|o
CRD-201812090crd,DET,14 | 2018,1,0,2,105,Dome,1,2.5,12,1,40.5|u
DET-201812090crd,CRD,14 | 2018,1,0,2,105,Dome,1,-2.5,12,1,40.5|u
CHI-201812090chi,RAM,14 | 2018,2,0,1,102,29|65|4,0,3.0,12,1,51.0|u
RAM-201812090chi,CHI,14 | 2018,2,0,1,102,29|65|4,0,-3.0,12,1,51.0|u
SEA-201812100sea,MIN,14 | 2018,2,1,1,15,48|65|9,1,-3.0,12,1,45.5|u
MIN-201812100sea,SEA,14 | 2018,2,1,1,15,48|65|9,1,3.0,12,1,45.5|u
KAN-201812130kan,SDG,15 | 2018,2,0,1,7,39|65|5,0,-3.5,12,1,54.0|o
SDG-201812130kan,KAN,15 | 2018,2,0,1,7,39|65|5,0,3.5,12,1,54.0|o
NYJ-201812150nyj,HTX,15 | 2018,1,1,1,65,51|65|8,0,7.0,12,1,44.0|o
HTX-201812150nyj,NYJ,15 | 2018,1,1,1,65,51|65|8,0,-7.0,12,1,44.0|o
DEN-201812150den,CLE,15 | 2018,2,0,1,103,46|65|0,0,-1.0,12,1,47.0|u
